issue_type,language,slug,_id,title,createdAt,seoTitle,url,action
twin-multilang,de,restaurant-business-card-design,restaurant-business-card-design-de,Professionelles Restaurant-Business-Card-Design mit KI für bleibende Eindrücke,2026-05-22,Professionelles Restaurant-Business-Card-Design mit KI für bleibende Eindrücke,/.../restaurant-business-card-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,restaurant-door-hanger-design,restaurant-door-hanger-design-de,"KI-Türhänger-Designs für Restaurants, die lokale Bestellungen fördern",2026-05-22,"KI-Türhänger-Designs für Restaurants, die lokale Bestellungen fördern",/.../restaurant-door-hanger-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,restaurant-email-template-design,restaurant-email-template-design-de,KI-Design für Restaurant-E-Mails: Mehr Bestellungen & Reservierungen,2026-05-22,KI-Design für Restaurant-E-Mails: Mehr Bestellungen & Reservierungen,/.../restaurant-email-template-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,restaurant-gift-card-design,restaurant-gift-card-design-de,KI-Geschenkkarten-Design für mehr Umsatz & Reichweite,2026-05-22,KI-Geschenkkarten-Design für mehr Umsatz & Reichweite,/.../restaurant-gift-card-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,restaurant-logo-design,restaurant-logo-design-de,KI-Restaurant-Logos für deine Marke,2026-05-22,KI-Restaurant-Logos für deine Marke,/.../restaurant-logo-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,restaurant-menu-design,features-restaurant-menu-design-en,Professional Restaurant Menu Design | Appetizing & Profit-Boosting Menu Layouts ,2026-07-12,AI Restaurant Menu Designer — Profit-Boosting | Lovart,/.../restaurant-menu-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,restaurant-table-tent-design,restaurant-table-tent-design-de,KI-Tischaufsteller-Design steigert Verkäufe,2026-05-22,KI-Tischaufsteller-Design steigert Verkäufe,/.../restaurant-table-tent-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,sale-poster-design,sale-poster-design-de,"Individuelle Verkaufsplakate mit KI, die Kunden anziehen und Umsatz steigern",2026-05-22,"Individuelle Verkaufsplakate mit KI, die Kunden anziehen und Umsatz steigern",/.../sale-poster-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,seamless-carousel-post-visual-storytelling,seamless-carousel-post-visual-storytelling-de,Visuelles Storytelling: Nahtlose Karussell-Posts mit KI-Design-Agent | Lovart,2026-05-22,Visuelles Storytelling: Nahtlose Karussell-Posts mit KI-Design-Agent | Lovart,/.../seamless-carousel-post-visual-storytelling,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,secure-student-id-card-design,features-secure-student-id-card-design-ja,プロの学生証デザイン｜安全でカスタマイズ可能なAIソリューション,2026-05-22,プロの学生証デザイン｜安全でカスタマイズ可能なAIソリューション,/.../secure-student-id-card-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,seedance-2-0-ai-video-generator,seedance-2-0-ai-video-generator-de,Lovart: Seedance 2.0 KI-Videogenerator mit Audio & Multi-Shot-Konsistenz,2026-05-22,Lovart: Seedance 2.0 KI-Videogenerator mit Audio & Multi-Shot-Konsistenz,/.../seedance-2-0-ai-video-generator,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,seedance-ai-ad-creatives,seedance-ai-ad-creatives-de,Hochkonvertierende Anzeigen mit Seedance 2.0 | Lovart,2026-05-22,Hochkonvertierende Anzeigen mit Seedance 2.0 | Lovart,/.../seedance-ai-ad-creatives,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,seedance-ai-video-generator,features-seedance-ai-video-generator-en,Seedance AI Video Generator: Create Cinematic & Fluid Motion Videos | Lovart,2026-07-12,Seedance AI Video Generator | Lovart,/.../seedance-ai-video-generator,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,seedance-text-to-video-ai,features-seedance-text-to-video-ai-ja,最高の動画生成AI：Seedance 2.0,2026-05-22,最高の動画生成AI：Seedance 2.0,/.../seedance-text-to-video-ai,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,shopify-banner-design,shopify-banner-design-de,KI-Shopify-Banner-Generator | Smarte Banner für hohe Conversion,2026-05-22,KI-Shopify-Banner-Generator | Smarte Banner für hohe Conversion,/.../shopify-banner-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,social-media-post-design,features-social-media-post-design-fr,social media post 制作 | Lovart,2026-07-12,social media post 制作 | Lovart,/.../social-media-post-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,social-media-template-design,social-media-template-design-de,KI-Design für einheitliche Social-Media-Vorlagen,2026-05-22,KI-Design für einheitliche Social-Media-Vorlagen,/.../social-media-template-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,startup-logo-design,features-startup-logo-design-ja,スタートアップのロゴで差をつける,2026-05-22,スタートアップのロゴで差をつける,/.../startup-logo-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,text-image-to-video-seedance,features-text-image-to-video-seedance-fr,Créez des vidéos à partir de texte et d'images avec Seedance 2.0 | Lovart,2026-05-22,Créez des vidéos à partir de texte et d'images avec Seedance 2.0 | Lovart,/.../text-image-to-video-seedance,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,text-to-video-ai,text-to-video-ai-de,"KI-Text-zu-Video: Erstelle mit Sora 2, Veo 3 & Kling | Lovart",2026-05-22,"KI-Text-zu-Video: Erstelle mit Sora 2, Veo 3 & Kling | Lovart",/.../text-to-video-ai,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,text-to-video-ai-generator-veo3,text-to-video-ai-generator-veo3-de,KI-Video-Generator: Erstelle Kinofilme mit Veo 3 | Lovart,2026-05-22,KI-Video-Generator: Erstelle Kinofilme mit Veo 3 | Lovart,/.../text-to-video-ai-generator-veo3,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,touch-edit-ai,touch-edit-ai-de,Touch Edit: KI-Objektbearbeitung & generative Füllung | Lovart,2026-05-22,Touch Edit: KI-Objektbearbeitung & generative Füllung | Lovart,/.../touch-edit-ai,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,twitter-header-design,features-twitter-header-design-ja,権威構築とフォロワー増加のAIヘッダーデザイン,2026-05-22,権威構築とフォロワー増加のAIヘッダーデザイン,/.../twitter-header-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,video-background-changer,video-background-changer-de,KI-Videohintergrund wechseln | Lovart,2026-05-22,KI-Videohintergrund wechseln | Lovart,/.../video-background-changer,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,video-background-remover,video-background-remover-de,Kostenloser KI-Video-Hintergrundentferner | Transparente Videos | Lovart,2026-05-22,Kostenloser KI-Video-Hintergrundentferner | Transparente Videos | Lovart,/.../video-background-remover,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,wedding-invitation-design,wedding-invitation-design-de,"KI-Hochzeitseinladung, die zu eurer Liebesgeschichte passt",2026-05-22,"KI-Hochzeitseinladung, die zu eurer Liebesgeschichte passt",/.../wedding-invitation-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,wine-label-design,features-wine-label-design-ja,売れるワインラベルデザイン｜高級ブランド向け,2026-05-22,売れるワインラベルデザイン｜高級ブランド向け,/.../wine-label-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,worksheet-design,features-worksheet-design-fr,Création de fiches éducatives IA avec Lovart,2026-07-12,Création de fiches éducatives IA avec Lovart,/.../worksheet-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,good-design-for-business-owners,good-design-for-business-owners-en,Good Design for Business Owners,2026-07-12,Good Design for Business Owners | Lovart,/.../good-design-for-business-owners,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,good-design-for-marketers,good-design-for-marketers-en,Good Design for Marketers,2026-07-12,Good Design for Marketers | Lovart,/.../good-design-for-marketers,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-design-for-small-business-hub,solutions-ai-design-for-small-business-hub-fr,AI Design Solution for Local Business,2026-07-12,AI Design Solution for Local Business | Lovart,/.../ai-design-for-small-business-hub,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-solution-for-agencies,solutions-ai-design-solution-for-agencies-de,AI Design Solution for Agencies,2026-07-12,AI Design Solution for Agencies | Lovart,/.../ai-design-solution-for-agencies,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,agentic-design-platform,tools-agentic-design-platform-de,KI-Agentic AI Design Platform — Intelligent Creative Automation | Lovart,2026-07-12,KI-Agentic AI Design Platform — Intelligent Creative Automation | Lovart,/.../agentic-design-platform,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-3d-animation,tools-ai-3d-animation-zh,AI 3D 动画|Lovart,2026-07-13,AI 3D 动画 | Lovart,/.../ai-3d-animation,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-3d-model-generator,tools-ai-3d-model-generator-zh,AI 3D 模型生成器|Lovart,2026-07-13,AI 3D 模型生成器 | Lovart,/.../ai-3d-model-generator,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-3d-texture-free,tools-ai-3d-texture-free-fr,[FR] Free AI 3D Texture Generator — PBR Materials | Lovart,2026-07-12,[FR] Free AI 3D Texture Generator — PBR Materials | Lovart,/.../ai-3d-texture-free,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-3d-texture-generator,tools-ai-3d-texture-generator-de,Ai 3D Texture Generator | Lovart,2026-07-12,ai-3d-texture-generator | Lovart,/.../ai-3d-texture-generator,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-3d-textures,tools-ai-3d-textures-en,3D textures | Lovart,2026-07-12,3D textures | Lovart,/.../ai-3d-textures,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-agent-platform,tools-ai-agent-platform-de,Ai Agent Platform | Lovart,2026-07-12,ai-agent-platform | Lovart,/.../ai-agent-platform,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,it,ai-ai-short-video,tools-ai-ai-short-video-it,[IT] AI Short Video Creator — Quick Social Video Production | Lovart,2026-07-12,[IT] AI Short Video Creator — Quick Social Video Production | Lovart,/.../ai-ai-short-video,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-ai-shorts,tools-ai-ai-shorts-de,[DE] AI Shorts Maker — Create Viral Short-Form Videos | Lovart,2026-07-12,[DE] AI Shorts Maker — Create Viral Short-Form Videos | Lovart,/.../ai-ai-shorts,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-animation-generator,tools-ai-animation-generator-de,[DE] Free AI Animation Generator — Create Animated Videos Online | Lovart,2026-07-12,[DE] Free AI Animation Generator — Create Animated Videos Online | Lovart,/.../ai-animation-generator,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-anime-generator,tools-ai-anime-generator-de,Ai Anime Generator | Lovart,2026-07-12,ai-anime-generator | Lovart,/.../ai-anime-generator,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-anime-video,tools-ai-anime-video-en,动漫 视频 | Lovart,2026-07-12,动漫 视频 | Lovart,/.../ai-anime-video,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-api-access,tools-ai-api-access-en,API 接入 | Lovart,2026-07-12,API 接入 | Lovart,/.../ai-api-access,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-app-design,tools-ai-app-design-fr,[FR] AI App Screen Designer — Create Mobile App Mockups | Lovart,2026-07-12,[FR] AI App Screen Designer — Create Mobile App Mockups | Lovart,/.../ai-app-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-assets-library,tools-ai-assets-library-en,资源 素材库 | Lovart,2026-07-12,资源 素材库 | Lovart,/.../ai-assets-library,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-baby-announcement,tools-ai-baby-announcement-de,Ai Baby Announcement | Lovart,2026-07-12,ai-baby-announcement | Lovart,/.../ai-baby-announcement,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-background-blur,tools-ai-background-blur-de,[DE] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-07-12,[DE] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,/.../ai-background-blur,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-background-remover,tools-ai-background-remover-de,Ai Background Remover | Lovart,2026-07-12,ai-background-remover | Lovart,/.../ai-background-remover,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-banner-maker,tools-ai-banner-maker-de,Ai Banner Maker | Lovart,2026-07-12,ai-banner-maker | Lovart,/.../ai-banner-maker,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-bdr-toolkit,tools-ai-bdr-toolkit-fr,[FR] AI Sales Design Toolkit — BDR & Sales Enablement Graphics | Lovart,2026-07-12,[FR] AI Sales Design Toolkit — BDR & Sales Enablement Graphics | Lovart,/.../ai-bdr-toolkit,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-billboard-design,tools-ai-billboard-design-de,[DE] AI Billboard Designer — Create Outdoor Advertising Designs | Lovart,2026-07-12,[DE] AI Billboard Designer — Create Outdoor Advertising Designs | Lovart,/.../ai-billboard-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-book-cover-maker,tools-ai-book-cover-maker-en,书籍 封面 制作 | Lovart,2026-07-12,书籍 封面 制作 | Lovart,/.../ai-book-cover-maker,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-brand-campaign,tools-ai-brand-campaign-fr,[FR] AI Brand Campaign Designer — Complete Campaign Assets | Lovart,2026-07-12,[FR] AI Brand Campaign Designer — Complete Campaign Assets | Lovart,/.../ai-brand-campaign,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-brand-creator,tools-ai-brand-creator-de,Ai Brand Creator | Lovart,2026-07-12,ai-brand-creator | Lovart,/.../ai-brand-creator,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-brand-guidelines,tools-ai-brand-guidelines-de,Ai Brand Guidelines | Lovart,2026-07-12,ai-brand-guidelines | Lovart,/.../ai-brand-guidelines,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-brand-identity,tools-ai-brand-identity-en,品牌 识别 | Lovart,2026-07-12,品牌 识别 | Lovart,/.../ai-brand-identity,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-brand-kit,tools-ai-brand-kit-de,Ai Brand Kit | Lovart,2026-07-12,ai-brand-kit | Lovart,/.../ai-brand-kit,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-brand-tool,tools-ai-brand-tool-fr,[FR] AI Brand Tool — Build & Manage Your Brand | Lovart,2026-07-12,[FR] AI Brand Tool — Build & Manage Your Brand | Lovart,/.../ai-brand-tool,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-branding-kit,tools-ai-branding-kit-en,branding 套件 | Lovart,2026-07-12,branding 套件 | Lovart,/.../ai-branding-kit,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-brochure-maker,tools-ai-brochure-maker-de,Ai Brochure Maker | Lovart,2026-07-12,ai-brochure-maker | Lovart,/.../ai-brochure-maker,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-business-card-scanner,tools-ai-business-card-scanner-de,[DE] AI Business Card Designer — Digital & Print Business Cards | Lovart,2026-07-12,[DE] AI Business Card Designer — Digital & Print Business Cards | Lovart,/.../ai-business-card-scanner,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-card-maker,tools-ai-card-maker-de,Ai Card Maker | Lovart,2026-07-12,ai-card-maker | Lovart,/.../ai-card-maker,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-carousel-maker,tools-ai-carousel-maker-de,Ai Carousel Maker | Lovart,2026-07-12,ai-carousel-maker | Lovart,/.../ai-carousel-maker,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-catalog-maker,tools-ai-catalog-maker-de,Ai Catalog Maker | Lovart,2026-07-12,ai-catalog-maker | Lovart,/.../ai-catalog-maker,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-certificate-maker,tools-ai-certificate-maker-de,[DE] Free AI Certificate Maker — Design Custom Certificates | Lovart,2026-07-12,[DE] Free AI Certificate Maker — Design Custom Certificates | Lovart,/.../ai-certificate-maker,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-chat-pdf,tools-ai-chat-pdf-de,Ai Chat Pdf | Lovart,2026-07-12,ai-chat-pdf | Lovart,/.../ai-chat-pdf,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-cinema-studio,tools-ai-cinema-studio-de,Ai Cinema Studio | Lovart,2026-07-12,ai-cinema-studio | Lovart,/.../ai-cinema-studio,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-cinematic-video,tools-ai-cinematic-video-de,[DE] AI Cinematic Video Generator — Create Hollywood-Style Videos | Lovart,2026-07-12,[DE] AI Cinematic Video Generator — Create Hollywood-Style Videos | Lovart,/.../ai-cinematic-video,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-clothing-mockup,tools-ai-clothing-mockup-en,clothing mockup | Lovart,2026-07-12,clothing mockup | Lovart,/.../ai-clothing-mockup,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-coaching-branding,tools-ai-coaching-branding-en,coaching branding | Lovart,2026-07-12,coaching branding | Lovart,/.../ai-coaching-branding,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-commercial-generator,tools-ai-commercial-generator-de,Ai Commercial Generator | Lovart,2026-07-12,ai-commercial-generator | Lovart,/.../ai-commercial-generator,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-community-design,tools-ai-community-design-de,[DE] AI Design Community — Connect & Create Together | Lovart,2026-07-12,[DE] AI Design Community — Connect & Create Together | Lovart,/.../ai-community-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-comparison-chart,tools-ai-comparison-chart-en,comparison chart | Lovart,2026-07-12,comparison chart | Lovart,/.../ai-comparison-chart,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-consistent-character,tools-ai-consistent-character-de,Ai Consistent Character | Lovart,2026-07-12,ai-consistent-character | Lovart,/.../ai-consistent-character,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-content-authenticity,tools-ai-content-authenticity-en,content authenticity | Lovart,2026-07-12,content authenticity | Lovart,/.../ai-content-authenticity,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-content-calendar,tools-ai-content-calendar-de,[DE] AI Content Calendar Designer — Plan & Design Content | Lovart,2026-07-12,[DE] AI Content Calendar Designer — Plan & Design Content | Lovart,/.../ai-content-calendar,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-content-creator,tools-ai-content-creator-en,content 创建器 | Lovart,2026-07-12,content 创建器 | Lovart,/.../ai-content-creator,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-content-safety,tools-ai-content-safety-en,content safety | Lovart,2026-07-12,content safety | Lovart,/.../ai-content-safety,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-controlnet,tools-ai-controlnet-en,controlnet | Lovart,2026-07-12,controlnet | Lovart,/.../ai-controlnet,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-copilot-design,tools-ai-copilot-design-en,copilot 设计 | Lovart,2026-07-12,copilot 设计 | Lovart,/.../ai-copilot-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-coupon-maker,tools-ai-coupon-maker-de,[DE] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-07-12,[DE] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,/.../ai-coupon-maker,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-creative-suite,tools-ai-creative-suite-de,Ai Creative Suite | Lovart,2026-07-12,ai-creative-suite | Lovart,/.../ai-creative-suite,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-creative-tool,tools-ai-creative-tool-de,Ai Creative Tool | Lovart,2026-07-12,ai-creative-tool | Lovart,/.../ai-creative-tool,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-crisis-communication,tools-ai-crisis-communication-de,[DE] AI Crisis Communication Template — Emergency Response Documents | Lovart,2026-07-12,[DE] AI Crisis Communication Template — Emergency Response Documents | Lovart,/.../ai-crisis-communication,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-custom-font,tools-ai-custom-font-de,Ai Custom Font | Lovart,2026-07-12,ai-custom-font | Lovart,/.../ai-custom-font,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-data-visualization,tools-ai-data-visualization-de,Ai Data Visualization | Lovart,2026-07-12,ai-data-visualization | Lovart,/.../ai-data-visualization,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-agency,tools-ai-design-agency-de,Ai Design Agency | Lovart,2026-07-12,ai-design-agency | Lovart,/.../ai-design-agency,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-alternative,tools-ai-design-alternative-de,[DE] AI Design Alternative — Switch to Intelligent Design | Lovart,2026-07-12,[DE] AI Design Alternative — Switch to Intelligent Design | Lovart,/.../ai-design-alternative,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-design-asset-library,tools-ai-design-asset-library-en,设计 asset 素材库 | Lovart,2026-07-12,设计 asset 素材库 | Lovart,/.../ai-design-asset-library,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-design-canvas,tools-ai-design-canvas-en,设计 canvas | Lovart,2026-07-12,设计 canvas | Lovart,/.../ai-design-canvas,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-enterprise-team,tools-ai-design-enterprise-team-de,[DE] AI Design for Enterprise Teams — Corporate Creative Platform | Lovart,2026-07-12,[DE] AI Design for Enterprise Teams — Corporate Creative Platform | Lovart,/.../ai-design-enterprise-team,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-design-for-agencies,tools-ai-design-for-agencies-fr,[FR] AI Design for Agencies — Agency Creative Automation | Lovart,2026-07-12,[FR] AI Design for Agencies — Agency Creative Automation | Lovart,/.../ai-design-for-agencies,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-design-for-business-owners,tools-ai-design-for-business-owners-en,设计 商务 owners | Lovart,2026-07-12,设计 商务 owners | Lovart,/.../ai-design-for-business-owners,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-for-creators,tools-ai-design-for-creators-de,Ai Design For Creators | Lovart,2026-07-12,ai-design-for-creators | Lovart,/.../ai-design-for-creators,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-for-designers,tools-ai-design-for-designers-de,Ai Design For Designers | Lovart,2026-07-12,ai-design-for-designers | Lovart,/.../ai-design-for-designers,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-for-developers,tools-ai-design-for-developers-de,Ai Design For Developers | Lovart,2026-07-12,ai-design-for-developers | Lovart,/.../ai-design-for-developers,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,ai-design-for-enterprise,tools-ai-design-for-enterprise-de,Ai Design For Enterprise | Lovart,2026-07-12,ai-design-for-enterprise | Lovart,/.../ai-design-for-enterprise,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
